1 17 34.01°C 4.9V 21:05:39 73.39% 21:07:19
1 481 36.06°C 4.9V 21:12:02 53.34% 21:12:02
1 482 Payload is COLLECTING DATA 21:12:02 21:12:02
1 483 12.55°C 5.02V 21:12:03 76.39% 21:12:03
1 484 Image taken 21:12:03 21:12:03
1 485 Payload is COLLECTING DATA 21:12:03 21:12:03
1 486 34.98°C 4.93V 21:12:04 82.1% 21:12:04
1 487 Payload is COLLECTING DATA 21:12:04 21:12:04
1 488 13.85°C 4.82V 21:12:05 83.62% 21:12:05
1 489 Payload is COLLECTING DATA 21:12:05 21:12:05
1 490 24.85°C 4.93V 21:12:06 85.11% 21:12:06
1 491 Payload is COLLECTING DATA 21:12:06 21:12:06
1 492 36.08°C 4.88V 21:12:07 68.59% 21:12:07
1 493 Payload is COLLECTING DATA 21:12:07 21:12:07
1 494 41.71°C 4.82V 21:12:08 91.22% 21:12:08
1 495 Image taken 21:12:08 21:12:08
1 496 Payload is COLLECTING DATA 21:12:08 21:12:08
1 497 21.56°C 4.9V 21:12:09 63.66% 21:12:09
1 498 Payload is COLLECTING DATA 21:12:09 21:12:09
1 499 31.95°C 5.08V 21:12:10 71.39% 21:12:10
1 500 Payload is COLLECTING DATA 21:12:10 21:12:10
1 501 19.94°C 4.84V 21:12:11 53.41% 21:12:11
1 502 Payload is COLLECTING DATA 21:12:11 21:12:11
1 503 35.51°C 5.01V 21:12:12 50.93% 21:12:12
1 504 Payload is COLLECTING DATA 21:12:12 21:12:12
1 505 22.49°C 5.04V 21:12:13 95.86% 21:12:13
1 506 Image taken 21:12:13 21:12:13
1 507 Payload is COLLECTING DATA 21:12:13 21:12:13
1 508 17.86°C 4.98V 21:12:14 89.48% 21:12:14
1 509 Payload is COLLECTING DATA 21:12:14 21:12:14
1 510 30.23°C 4.85V 21:12:15 99.2% 21:12:15
1 511 Payload is COLLECTING DATA 21:12:15 21:12:15
1 512 39.16°C 4.85V 21:12:16 53.26% 21:12:16
1 513 Payload is COLLECTING DATA 21:12:16 21:12:16
1 514 22.87°C 4.87V 21:12:17 87.53% 21:12:17
1 515 Payload is COLLECTING DATA 21:12:17 21:12:17
1 516 38.98°C 4.8V 21:12:18 54.07% 21:12:18
1 517 Image taken 21:12:18 21:12:18
1 518 Payload is COLLECTING DATA 21:12:18 21:12:18
1 519 37.45°C 5.05V 21:12:19 57.65% 21:12:20
1 520 Payload is COLLECTING DATA 21:12:19 21:12:20
1 521 27.74°C 4.82V 21:12:20 55.33% 21:12:21
1 522 Payload is COLLECTING DATA 21:12:20 21:12:21
1 523 12.27°C 4.99V 21:12:21 85.8% 21:12:22
1 524 Payload is COLLECTING DATA 21:12:21 21:12:22
1 525 14.34°C 4.98V 21:12:22 97.45% 21:12:23
1 526 Payload is COLLECTING DATA 21:12:22 21:12:23
1 527 34.73°C 5.01V 21:12:23 55.82% 21:12:24
1 528 Image taken 21:12:23 21:12:24
1 529 Payload is COLLECTING DATA 21:12:23 21:12:24
1 530 12.22°C 5.03V 21:12:24 87.81% 21:12:25
1 531 Payload is COLLECTING DATA 21:12:24 21:12:25
1 532 14.35°C 4.87V 21:12:25 77.37% 21:12:26
1 533 Payload is COLLECTING DATA 21:12:25 21:12:26
1 534 32.98°C 4.96V 21:12:26 88.75% 21:12:27
1 535 Payload is COLLECTING DATA 21:12:26 21:12:27
1 536 35.17°C 4.93V 21:12:27 63.32% 21:12:28
1 537 Payload is COLLECTING DATA 21:12:27 21:12:28
1 538 13.38°C 5.05V 21:12:28 79.05% 21:12:29
1 539 Image taken 21:12:28 21:12:29
1 540 Payload is COLLECTING DATA 21:12:28 21:12:29
1 541 17.09°C 4.87V 21:12:29 74.61% 21:12:30
1 542 Payload is COLLECTING DATA 21:12:29 21:12:30
1 543 15.98°C 5.06V 21:12:30 98.86% 21:12:31
1 544 Payload is COLLECTING DATA 21:12:30 21:12:31
1 545 20.33°C 4.96V 21:12:31 58.26% 21:12:32
1 546 Payload is COLLECTING DATA 21:12:31 21:12:32
1 547 21.4°C 5.07V 21:12:32 59.4% 21:12:33
1 548 Payload is COLLECTING DATA 21:12:32 21:12:33
1 549 33.46°C 4.96V 21:12:33 95.84% 21:12:34
1 550 Image taken 21:12:33 21:12:34
1 551 Payload is COLLECTING DATA 21:12:33 21:12:34
1 552 15.16°C 4.87V 21:12:34 60.39% 21:12:35
1 553 Payload is COLLECTING DATA 21:12:34 21:12:35
1 554 32.99°C 5.01V 21:12:35 87.5% 21:12:36
1 555 Payload is COLLECTING DATA 21:12:35 21:12:36
1 556 16.8°C 4.99V 21:12:36 99.95% 21:12:37
1 557 Payload is COLLECTING DATA 21:12:36 21:12:37
1 558 28.99°C 4.93V 21:12:37 56.6% 21:12:38
1 559 Payload is COLLECTING DATA 21:12:37 21:12:38
1 560 35.05°C 4.87V 21:12:38 56.18% 21:12:39
1 561 Image taken 21:12:38 21:12:39
1 562 Payload is COLLECTING DATA 21:12:38 21:12:39
1 563 32.83°C 4.94V 21:12:39 67.99% 21:12:40
1 564 Payload is COLLECTING DATA 21:12:39 21:12:40
1 565 35.63°C 4.82V 21:12:40 73.99% 21:12:40
1 566 Payload is COLLECTING DATA 21:12:40 21:12:40
1 567 39.81°C 4.99V 21:12:41 50.18% 21:12:41
1 568 Payload is COLLECTING DATA 21:12:41 21:12:41
1 569 35.54°C 5.07V 21:12:42 62.98% 21:12:42
1 570 Payload is COLLECTING DATA 21:12:42 21:12:42
1 571 21.82°C 4.82V 21:12:43 53.77% 21:12:43
1 572 Image taken 21:12:43 21:12:43
1 573 Payload is COLLECTING DATA 21:12:43 21:12:43
1 574 38.6°C 4.86V 21:12:44 74.88% 21:12:44
1 575 Payload is COLLECTING DATA 21:12:44 21:12:44
1 576 17.93°C 4.94V 21:12:45 58.7% 21:12:45
1 577 Payload is COLLECTING DATA 21:12:45 21:12:45
1 578 38.87°C 4.83V 21:12:46 55.06% 21:12:46
1 579 Payload is COLLECTING DATA 21:12:46 21:12:46
1 580 31.39°C 5.04V 21:12:47 52.66% 21:12:47
1 581 Payload is COLLECTING DATA 21:12:47 21:12:47
1 582 14.51°C 4.98V 21:12:48 58.28% 21:12:48
1 583 Image taken 21:12:48 21:12:48
1 584 Payload is COLLECTING DATA 21:12:48 21:12:48
1 585 31.44°C 4.93V 21:12:49 81.75% 21:12:49
1 586 Payload is COLLECTING DATA 21:12:49 21:12:49
1 587 41.26°C 5.0V 21:12:50 61.1% 21:12:50
1 588 Payload is COLLECTING DATA 21:12:50 21:12:50
1 589 37.61°C 4.91V 21:12:51 60.64% 21:12:51
1 590 Payload is COLLECTING DATA 21:12:51 21:12:51
1 591 30.74°C 4.99V 21:12:52 51.7% 21:12:52
1 592 Payload is COLLECTING DATA 21:12:52 21:12:52
1 593 27.62°C 5.09V 21:12:53 98.82% 21:12:53
1 594 Image taken 21:12:53 21:12:53
1 595 Payload is COLLECTING DATA 21:12:53 21:12:53
1 596 32.26°C 5.08V 21:12:54 52.23% 21:12:54
1 597 Payload is COLLECTING DATA 21:12:54 21:12:54
1 598 31.27°C 4.84V 21:12:55 63.02% 21:12:55
1 599 Payload is COLLECTING DATA 21:12:55 21:12:55
1 600 14.23°C 5.05V 21:12:56 81.3% 21:12:56
1 601 Payload is COLLECTING DATA 21:12:56 21:12:56
1 602 11.99°C 4.87V 21:12:57 86.56% 21:12:57
1 603 Payload is COLLECTING DATA 21:12:57 21:12:57
1 604 12.74°C 4.86V 21:12:58 96.92% 21:12:58
1 605 Image taken 21:12:58 21:12:58
1 606 Payload is COLLECTING DATA 21:12:58 21:12:58
1 607 36.94°C 5.1V 21:12:59 51.16% 21:12:59
1 608 Payload is COLLECTING DATA 21:12:59 21:12:59
1 609 18.07°C 4.89V 21:13:00 74.68% 21:13:00
1 610 Payload is COLLECTING DATA 21:13:00 21:13:00
1 611 29.0°C 5.08V 21:13:01 50.36% 21:13:01
1 612 Payload is COLLECTING DATA 21:13:01 21:13:01
1 613 24.59°C 5.06V 21:13:02 80.76% 21:13:02
1 614 Payload is COLLECTING DATA 21:13:02 21:13:02
1 615 9.58°C 4.96V 21:13:03 52.36% 21:13:03
1 616 Image taken 21:13:03 21:13:03
1 617 Payload is COLLECTING DATA 21:13:03 21:13:03
1 618 41.81°C 5.07V 21:13:04 90.51% 21:13:04
1 619 Payload is COLLECTING DATA 21:13:04 21:13:04
1 620 14.85°C 5.02V 21:13:05 76.4% 21:13:05
1 621 Payload is COLLECTING DATA 21:13:05 21:13:05
1 622 27.98°C 4.83V 21:13:06 64.03% 21:13:07
1 623 Payload is COLLECTING DATA 21:13:06 21:13:07
1 624 16.35°C 4.89V 21:13:07 59.26% 21:13:08
1 625 Payload is COLLECTING DATA 21:13:07 21:13:08
1 626 36.16°C 4.84V 21:13:08 61.11% 21:13:09
1 627 Image taken 21:13:08 21:13:09
1 628 Payload is COLLECTING DATA 21:13:08 21:13:09
1 629 31.95°C 5.07V 21:13:09 61.82% 21:13:10
1 630 Payload is COLLECTING DATA 21:13:09 21:13:10
1 631 20.44°C 4.87V 21:13:10 68.43% 21:13:11
1 632 Payload is COLLECTING DATA 21:13:10 21:13:11
1 633 27.21°C 4.9V 21:13:11 92.5% 21:13:12
1 634 Payload is COLLECTING DATA 21:13:11 21:13:12
1 635 40.25°C 4.84V 21:13:12 56.02% 21:13:13
1 636 Payload is COLLECTING DATA 21:13:12 21:13:13
1 637 34.54°C 5.06V 21:13:13 71.89% 21:13:14
1 638 Payload is IDLE 21:13:13 21:13:14
1 639 28.92°C 4.9V 21:13:14 75.79% 21:13:15
1 640 Payload is IDLE 21:13:14 21:13:15
1 641 30.09°C 5.01V 21:13:15 90.29% 21:13:16
1 642 Payload is IDLE 21:13:15 21:13:16
1 643 12.59°C 4.9V 21:13:16 56.76% 21:13:17
1 644 Payload is IDLE 21:13:16 21:13:17
1 645 8.11°C 4.92V 21:13:17 95.38% 21:13:18
1 646 Payload is IDLE 21:13:17 21:13:18
1 647 11.87°C 4.99V 21:13:18 83.05% 21:13:19
1 648 Payload is IDLE 21:13:18 21:13:19
1 649 14.0°C 4.83V 21:13:19 54.95% 21:13:20
1 650 Payload is IDLE 21:13:19 21:13:20
1 651 18.85°C 5.02V 21:13:20 65.99% 21:13:21
1 652 Payload is IDLE 21:13:20 21:13:21
1 653 31.53°C 4.92V 21:13:21 58.86% 21:13:22
1 654 Payload is IDLE 21:13:21 21:13:22
1 655 40.41°C 5.04V 21:13:22 81.74% 21:13:23
1 656 Payload is IDLE 21:13:22 21:13:23
1 657 16.86°C 4.86V 21:13:23 52.76% 21:13:24
1 658 Payload is IDLE 21:13:23 21:13:24
1 659 41.95°C 4.95V 21:13:24 60.83% 21:13:25
1 660 Payload is IDLE 21:13:24 21:13:25
1 661 24.36°C 5.08V 21:13:25 97.72% 21:13:26
1 662 Payload is IDLE 21:13:25 21:13:26
1 663 40.87°C 4.95V 21:13:26 50.69% 21:13:27
1 664 Payload is IDLE 21:13:26 21:13:27
1 665 36.17°C 4.96V 21:13:27 75.28% 21:13:28
1 666 Payload is IDLE 21:13:27 21:13:28
1 667 27.62°C 4.89V 21:13:28 98.43% 21:13:29
1 668 Payload is IDLE 21:13:28 21:13:29
1 669 34.49°C 4.99V 21:13:29 89.67% 21:13:29
1 670 Payload is IDLE 21:13:29 21:13:29
1 671 40.45°C 4.9V 21:13:30 82.18% 21:13:30
1 672 Payload is IDLE 21:13:30 21:13:30
1 673 23.53°C 4.86V 21:13:31 54.8% 21:13:31
1 674 Payload is IDLE 21:13:31 21:13:31
1 675 11.4°C 4.93V 21:13:32 72.08% 21:13:32
1 676 Payload is IDLE 21:13:32 21:13:32
1 677 37.74°C 5.06V 21:13:33 73.61% 21:13:33
1 678 Payload is IDLE 21:13:33 21:13:33
1 679 14.73°C 4.95V 21:13:34 60.43% 21:13:34
1 680 Payload is IDLE 21:13:34 21:13:34
1 681 35.66°C 4.84V 21:13:35 52.32% 21:13:35
1 682 Payload is IDLE 21:13:35 21:13:35
1 683 13.69°C 4.83V 21:13:36 83.42% 21:13:36
1 684 Payload is IDLE 21:13:36 21:13:36
1 685 15.04°C 5.04V 21:13:37 79.0% 21:13:37
1 686 Payload is IDLE 21:13:37 21:13:37
1 687 17.55°C 4.95V 21:13:38 76.12% 21:13:38
1 688 Payload is IDLE 21:13:38 21:13:38
1 689 32.45°C 4.97V 21:13:39 69.31% 21:13:39
1 690 Payload is IDLE 21:13:39 21:13:39
1 691 31.22°C 5.02V 21:13:40 60.39% 21:13:40
1 692 Payload is IDLE 21:13:40 21:13:40
1 693 12.15°C 4.91V 21:13:41 98.54% 21:13:41
1 694 Payload is IDLE 21:13:41 21:13:41
1 695 38.31°C 4.96V 21:13:42 65.29% 21:13:42
1 696 Payload is IDLE 21:13:42 21:13:42
1 697 37.15°C 5.1V 21:13:43 71.01% 21:13:43
1 698 Payload is IDLE 21:13:43 21:13:43
1 699 18.5°C 4.99V 21:13:44 88.07% 21:13:44
1 700 Payload is IDLE 21:13:44 21:13:44
1 701 39.59°C 5.08V 21:13:45 81.13% 21:13:45
1 702 Payload is IDLE 21:13:45 21:13:45
1 703 11.05°C 4.88V 21:13:46 77.18% 21:13:47
1 704 Payload is IDLE 21:13:46 21:13:47
1 705 24.78°C 4.98V 21:13:47 87.68% 21:13:48
1 706 Payload is IDLE 21:13:47 21:13:48
1 707 30.63°C 4.84V 21:13:48 81.28% 21:13:49
1 708 Payload is IDLE 21:13:48 21:13:49
1 709 20.46°C 5.06V 21:13:49 58.96% 21:13:50
1 710 Payload is IDLE 21:13:49 21:13:50
1 711 16.38°C 5.04V 21:13:50 54.48% 21:13:51
1 712 Payload is IDLE 21:13:50 21:13:51
1 713 18.16°C 4.89V 21:13:51 99.88% 21:13:52
1 714 Payload is IDLE 21:13:51 21:13:52
1 715 36.22°C 5.09V 21:13:52 89.13% 21:13:53
1 716 Payload is IDLE 21:13:52 21:13:53
1 717 28.74°C 5.02V 21:13:53 64.38% 21:13:54
1 718 Payload is IDLE 21:13:53 21:13:54
1 719 11.45°C 4.92V 21:13:54 78.3% 21:13:55
1 720 Payload is IDLE 21:13:54 21:13:55
1 721 27.44°C 5.06V 21:13:55 52.71% 21:13:56
1 722 Payload is IDLE 21:13:55 21:13:56
1 723 40.19°C 5.02V 21:13:56 83.49% 21:13:57
1 724 Payload is IDLE 21:13:56 21:13:57
1 725 21.04°C 5.1V 21:13:57 53.18% 21:13:58
1 726 Payload is IDLE 21:13:57 21:13:58
1 727 26.82°C 5.0V 21:13:58 59.84% 21:13:59
1 728 Payload is IDLE 21:13:58 21:13:59
1 729 23.36°C 5.05V 21:13:59 95.17% 21:14:00
1 730 Payload is IDLE 21:13:59 21:14:00
1 731 8.45°C 5.02V 21:14:00 98.39% 21:14:01
1 732 Payload is IDLE 21:14:00 21:14:01
1 733 26.44°C 4.92V 21:14:01 52.98% 21:14:02
1 734 Payload is IDLE 21:14:01 21:14:02
1 735 40.53°C 4.9V 21:14:02 55.88% 21:14:03
1 736 Payload is IDLE 21:14:02 21:14:03
1 737 29.35°C 4.81V 21:14:03 87.12% 21:14:04
1 738 Payload is IDLE 21:14:03 21:14:04
1 739 16.69°C 4.95V 21:14:04 80.15% 21:14:05
1 740 Payload is IDLE 21:14:04 21:14:05
1 741 31.83°C 5.01V 21:14:05 78.81% 21:14:06
1 742 Payload is IDLE 21:14:05 21:14:06
1 743 25.77°C 4.96V 21:14:06 50.56% 21:14:07
1 744 Payload is IDLE 21:14:06 21:14:07
1 745 17.82°C 4.86V 21:14:07 91.63% 21:14:08
1 746 Payload is IDLE 21:14:07 21:14:08
1 747 11.77°C 4.89V 21:14:08 56.51% 21:14:09
1 748 Payload is IDLE 21:14:08 21:14:09
1 749 15.53°C 4.92V 21:14:09 81.77% 21:14:10
1 750 Payload is IDLE 21:14:09 21:14:10
1 751 32.42°C 5.04V 21:14:10 75.51% 21:14:11
1 752 Payload is IDLE 21:14:10 21:14:11
1 753 29.31°C 4.99V 21:14:11 81.78% 21:14:12
1 754 Payload is IDLE 21:14:11 21:14:12
1 755 31.07°C 4.98V 21:14:12 66.48% 21:14:13
1 756 Payload is IDLE 21:14:12 21:14:13
1 757 12.09°C 4.98V 21:14:13 55.17% 21:14:14
1 758 Payload is IDLE 21:14:13 21:14:14
1 759 35.16°C 5.01V 21:14:14 61.95% 21:14:15
1 760 Payload is IDLE 21:14:14 21:14:15
1 761 24.17°C 4.84V 21:14:15 52.34% 21:14:16
1 762 Payload is IDLE 21:14:15 21:14:16
1 763 40.16°C 4.9V 21:14:16 65.43% 21:14:17
1 764 Payload is IDLE 21:14:16 21:14:17
1 765 28.58°C 5.01V 21:14:17 84.9% 21:14:18
1 766 Payload is IDLE 21:14:17 21:14:18
1 767 33.23°C 5.03V 21:14:18 84.2% 21:14:18
1 768 Payload is IDLE 21:14:18 21:14:18
1 769 37.15°C 5.06V 21:14:19 66.0% 21:14:19
1 770 Payload is IDLE 21:14:19 21:14:19
1 771 40.83°C 4.98V 21:14:20 76.52% 21:14:20
1 772 Payload is IDLE 21:14:20 21:14:20
1 773 9.54°C 4.87V 21:14:21 91.81% 21:14:21
1 774 Payload is IDLE 21:14:21 21:14:21
1 775 8.5°C 4.99V 21:14:22 51.12% 21:14:22
1 776 Payload is IDLE 21:14:22 21:14:22
1 777 11.89°C 4.88V 21:14:23 66.47% 21:14:23
1 778 Payload is IDLE 21:14:23 21:14:23
1 779 16.07°C 5.07V 21:14:24 82.61% 21:14:24
1 780 Payload is IDLE 21:14:24 21:14:24
1 781 17.95°C 5.02V 21:14:25 53.04% 21:14:25
1 782 Payload is IDLE 21:14:25 21:14:25
1 783 41.59°C 4.97V 21:14:26 82.44% 21:14:26
1 784 Payload is IDLE 21:14:26 21:14:26
1 785 14.56°C 5.03V 21:14:27 59.66% 21:14:27
1 786 Payload is IDLE 21:14:27 21:14:27
1 787 25.35°C 5.06V 21:14:28 79.71% 21:14:28
1 788 Payload is IDLE 21:14:28 21:14:28
1 789 21.73°C 4.95V 21:14:29 63.67% 21:14:30
1 790 Payload is IDLE 21:14:29 21:14:30
1 791 41.27°C 5.06V 21:14:30 68.92% 21:14:31
1 792 Payload is IDLE 21:14:30 21:14:31
1 793 32.43°C 5.05V 21:14:31 94.07% 21:14:32
1 794 Payload is IDLE 21:14:31 21:14:32
1 795 20.35°C 5.07V 21:14:32 78.59% 21:14:33
1 796 Payload is IDLE 21:14:32 21:14:33
1 797 16.1°C 4.94V 21:14:33 57.19% 21:14:34
1 798 Payload is IDLE 21:14:33 21:14:34
1 799 31.83°C 5.08V 21:14:34 86.2% 21:14:35
1 800 Payload is IDLE 21:14:34 21:14:35
1 801 26.4°C 5.03V 21:14:35 99.24% 21:14:36
1 802 Payload is IDLE 21:14:35 21:14:36
1 803 36.19°C 4.9V 21:14:36 56.69% 21:14:37
1 804 Payload is IDLE 21:14:36 21:14:37
1 805 27.03°C 5.04V 21:14:37 53.37% 21:14:38
1 806 Payload is IDLE 21:14:37 21:14:38
1 807 38.59°C 4.98V 21:14:38 99.86% 21:14:39
1 808 Payload is IDLE 21:14:38 21:14:39
1 809 11.1°C 4.88V 21:14:39 67.84% 21:14:40
1 810 Payload is IDLE 21:14:39 21:14:40
1 811 16.21°C 4.94V 21:14:40 71.64% 21:14:41
1 812 Payload is IDLE 21:14:40 21:14:41
1 813 28.09°C 5.02V 21:14:41 51.3% 21:14:42
1 814 Payload is IDLE 21:14:41 21:14:42
1 815 28.28°C 4.9V 21:14:42 58.85% 21:14:43
1 816 Payload is IDLE 21:14:42 21:14:43
1 817 38.54°C 5.08V 21:14:43 56.51% 21:14:44
1 818 Payload is IDLE 21:14:43 21:14:44
1 819 16.28°C 5.07V 21:14:44 97.97% 21:14:45
1 820 Payload is IDLE 21:14:44 21:14:45
1 821 15.43°C 4.92V 21:14:45 88.69% 21:14:46
1 822 Payload is IDLE 21:14:45 21:14:46
1 823 29.54°C 4.96V 21:14:46 51.91% 21:14:47
1 824 Payload is IDLE 21:14:46 21:14:47
1 825 12.14°C 5.08V 21:14:47 59.63% 21:14:48
1 826 Payload is IDLE 21:14:47 21:14:48
1 827 22.78°C 4.89V 21:14:48 93.15% 21:14:49
1 828 Payload is IDLE 21:14:48 21:14:49
1 829 32.8°C 4.94V 21:14:49 95.41% 21:14:50
1 830 Payload is IDLE 21:14:49 21:14:50
1 831 12.43°C 5.02V 21:14:50 99.61% 21:14:51
1 832 Payload is IDLE 21:14:50 21:14:51
1 833 32.27°C 4.86V 21:14:51 89.42% 21:14:52
1 834 Payload is IDLE 21:14:51 21:14:52
1 835 9.58°C 4.99V 21:14:52 70.82% 21:14:53
1 836 Payload is IDLE 21:14:52 21:14:53
1 837 20.95°C 4.95V 21:14:53 86.48% 21:14:54
1 838 Payload is IDLE 21:14:53 21:14:54
1 839 41.39°C 4.95V 21:14:54 91.81% 21:14:55
1 840 Payload is IDLE 21:14:54 21:14:55
1 841 10.56°C 5.1V 21:14:55 66.51% 21:14:56
1 842 Payload is IDLE 21:14:55 21:14:56
1 843 34.24°C 5.01V 21:14:56 95.36% 21:14:57
1 844 Payload is IDLE 21:14:56 21:14:57
1 845 20.56°C 4.82V 21:14:57 50.21% 21:14:58
1 846 Payload is IDLE 21:14:57 21:14:58
1 847 26.39°C 4.88V 21:14:58 92.71% 21:14:59
1 848 Payload is IDLE 21:14:58 21:14:59
1 849 30.72°C 4.89V 21:14:59 94.08% 21:15:00
1 850 Payload is IDLE 21:14:59 21:15:00
1 851 39.67°C 4.95V 21:15:00 94.56% 21:15:01
1 852 Payload is IDLE 21:15:00 21:15:01
1 853 32.04°C 4.98V 21:15:01 53.92% 21:15:02
1 854 Payload is IDLE 21:15:01 21:15:02
1 855 40.3°C 4.91V 21:15:02 65.87% 21:15:03
1 856 Payload is IDLE 21:15:02 21:15:03
1 857 41.29°C 4.84V 21:15:03 88.63% 21:15:04
1 858 Payload is IDLE 21:15:03 21:15:04
1 859 21.25°C 4.92V 21:15:04 54.77% 21:15:05
1 860 Payload is IDLE 21:15:04 21:15:05
1 861 20.85°C 5.01V 21:15:05 97.45% 21:15:06
1 862 Payload is IDLE 21:15:05 21:15:06
1 863 37.46°C 4.94V 21:15:06 63.39% 21:15:07
1 864 Payload is IDLE 21:15:06 21:15:07
1 865 33.0°C 4.88V 21:15:07 78.24% 21:15:08
1 866 Payload is IDLE 21:15:07 21:15:08
1 867 11.7°C 4.92V 21:15:08 61.03% 21:15:08
1 868 Payload is IDLE 21:15:08 21:15:08
1 869 37.47°C 5.0V 21:15:09 89.32% 21:15:10
1 870 Payload is IDLE 21:15:09 21:15:10
1 871 29.5°C 4.89V 21:15:10 65.24% 21:15:11
1 872 Payload is IDLE 21:15:10 21:15:11
1 873 40.53°C 4.91V 21:15:11 98.75% 21:15:12
1 874 Payload is IDLE 21:15:11 21:15:12
1 875 33.34°C 4.92V 21:15:12 99.75% 21:15:13
1 876 Payload is IDLE 21:15:12 21:15:13
1 877 28.88°C 5.01V 21:15:13 74.4% 21:15:14
1 878 Payload is IDLE 21:15:13 21:15:14
1 879 8.68°C 4.87V 21:15:14 56.52% 21:15:15
1 880 Payload is IDLE 21:15:14 21:15:15
1 881 17.9°C 4.99V 21:15:15 64.72% 21:15:16
1 882 Payload is IDLE 21:15:15 21:15:16
1 883 37.34°C 5.08V 21:15:16 55.39% 21:15:17
1 884 Payload is IDLE 21:15:16 21:15:17
1 885 41.73°C 4.83V 21:15:17 72.13% 21:15:18
1 886 Payload is IDLE 21:15:17 21:15:18
1 887 21.78°C 4.96V 21:15:18 86.63% 21:15:19
1 888 Payload is IDLE 21:15:18 21:15:19
1 889 14.72°C 5.0V 21:15:19 52.79% 21:15:20
1 890 Payload is IDLE 21:15:19 21:15:20
1 891 8.37°C 5.1V 21:15:20 97.99% 21:15:21
1 892 Payload is IDLE 21:15:20 21:15:21
1 893 14.1°C 4.86V 21:15:21 75.25% 21:15:22
1 894 Payload is IDLE 21:15:21 21:15:22
1 895 20.03°C 4.99V 21:15:22 91.94% 21:15:23
1 896 Payload is IDLE 21:15:22 21:15:23
1 897 17.74°C 4.95V 21:15:23 92.6% 21:15:24
1 898 Payload is IDLE 21:15:23 21:15:24
1 899 15.52°C 4.88V 21:15:24 80.96% 21:15:25
1 900 Payload is IDLE 21:15:24 21:15:25
1 901 12.4°C 5.08V 21:15:25 60.87% 21:15:26
1 902 Payload is IDLE 21:15:25 21:15:26
1 903 30.04°C 4.8V 21:15:26 89.51% 21:15:27
1 904 Payload is IDLE 21:15:26 21:15:27
1 905 9.92°C 4.98V 21:15:27 56.49% 21:15:28
1 906 Payload is IDLE 21:15:27 21:15:28
1 907 35.79°C 4.98V 21:15:28 98.95% 21:15:29
1 908 Payload is IDLE 21:15:28 21:15:29
1 909 21.72°C 5.01V 21:15:29 73.23% 21:15:30
1 910 Payload is IDLE 21:15:29 21:15:30
1 911 26.34°C 4.83V 21:15:30 77.2% 21:15:31
1 912 Payload is IDLE 21:15:30 21:15:31
1 913 33.49°C 4.81V 21:15:31 82.85% 21:15:32
1 914 Payload is IDLE 21:15:31 21:15:32
1 915 25.41°C 4.81V 21:15:32 81.1% 21:15:33
1 916 Payload is IDLE 21:15:32 21:15:33
1 917 22.45°C 5.04V 21:15:33 54.05% 21:15:34
1 918 Payload is IDLE 21:15:33 21:15:34
1 919 14.56°C 5.03V 21:15:34 93.57% 21:15:35
1 920 Payload is IDLE 21:15:34 21:15:35
1 921 36.38°C 4.97V 21:15:35 80.6% 21:15:36
1 922 Payload is IDLE 21:15:35 21:15:36
1 923 17.8°C 4.86V 21:15:36 61.81% 21:15:37
1 924 Payload is IDLE 21:15:36 21:15:37
1 925 18.23°C 4.88V 21:15:37 72.36% 21:15:38
1 926 Payload is IDLE 21:15:37 21:15:38
1 927 17.32°C 4.92V 21:15:39 78.03% 21:15:39
1 928 Payload is IDLE 21:15:39 21:15:39
1 929 23.05°C 5.01V 21:15:40 84.02% 21:15:40
1 930 Payload is IDLE 21:15:40 21:15:40
1 931 40.04°C 4.89V 21:15:41 58.17% 21:15:41
1 932 Payload is IDLE 21:15:41 21:15:41
1 933 33.55°C 5.05V 21:15:42 63.66% 21:15:42
1 934 Payload is IDLE 21:15:42 21:15:42
1 935 26.16°C 5.08V 21:15:43 59.47% 21:15:43
1 936 Payload is IDLE 21:15:43 21:15:43
1 937 39.88°C 5.05V 21:15:44 99.66% 21:15:44
1 938 Payload is IDLE 21:15:44 21:15:44
1 939 28.94°C 5.0V 21:15:45 86.87% 21:15:45
1 940 Payload is IDLE 21:15:45 21:15:45
1 941 14.03°C 4.87V 21:15:46 92.01% 21:15:46
1 942 Payload is IDLE 21:15:46 21:15:46
1 943 16.79°C 4.82V 21:15:47 79.95% 21:15:47
1 944 Payload is IDLE 21:15:47 21:15:47
1 945 27.35°C 4.92V 21:15:48 71.92% 21:15:48
1 946 Payload is IDLE 21:15:48 21:15:48
1 947 34.96°C 4.82V 21:15:49 84.31% 21:15:49
1 948 Payload is IDLE 21:15:49 21:15:49
1 949 13.23°C 4.95V 21:15:50 72.08% 21:15:50
1 950 Payload is IDLE 21:15:50 21:15:50
1 951 24.99°C 4.91V 21:15:51 77.6% 21:15:51
1 952 Payload is IDLE 21:15:51 21:15:51
1 953 8.15°C 4.94V 21:15:52 76.44% 21:15:52
1 954 Payload is IDLE 21:15:52 21:15:52
1 955 39.78°C 5.04V 21:15:53 73.52% 21:15:53
1 956 Payload is IDLE 21:15:53 21:15:53
1 957 23.88°C 4.96V 21:15:54 51.42% 21:15:54
1 958 Payload is IDLE 21:15:54 21:15:54
1 959 34.17°C 4.93V 21:15:55 93.55% 21:15:55
1 960 Payload is IDLE 21:15:55 21:15:55
1 961 41.15°C 4.99V 21:15:56 61.51% 21:15:56
